ID,player_name,player_id
*06cn6*,Brandon Robinson-Thompson,06cn6
*04dow*,Roman Robledo,04dow
*01r98*,Alexandre Rocha,01r98
*01r99*,Robert Rock,01r99
*05u1p*,Aaron Rodgers,05u1p
*01r9b*,Chris Rodgers,01r9b
*02ftu*,Anthony Rodriguez,02ftu
*01r9g*,Jose de Jesus Rodriguez,01r9g
*066gy*,Jose de Jesus-DUP Rodriguez-DUP,066gy
*02tor*,Tyler Rody,02tor
*025ox*,Jason Roets,025ox
*01r9k*,Chris Rogers,01r9k
*03od6*,Robert Rohanna,03od6
*03til*,Maximilian Rohrig,03til
*04ond*,Martin Rohwer,04ond
*06dq0*,Eric Rolland,06dq0
*01r9s*,John Rollins,01r9s
*01r9t*,Kevin Roman,01r9t
*01r9u*,Andres Romero,01r9u
*01r9v*,Eduardo Romero,01r9v
*03od7*,Martin Rominger,03od7
*04nh8*,Tony Romo,04nh8
*03od8*,Jake Roos,03od8
*041k1*,Tobias Rosendahl,041k1
*05grt*,Thomas Rosenmuller,05grt
*01wsb*,Chris Ross,01wsb
*04ywm*,Craig Ross,04ywm
*03od9*,Andrea Rota,03od9
*05ms0*,Jeff Roth,05ms0
*043ch*,Max Rottluff,043ch
*05oau*,Eduard Rousaud,05oau
*03oda*,Nick Rousey,03oda
*04g21*,Robin Roussel,04g21
*03odb*,Lyle Rowe,03odb
*01tkk*,Brian Rowell,01tkk
*05oav*,Kevin Roy,05oav
*04kp1*,Antoine Rozner,04kp1
*04awo*,Olivier Rozner,04awo
*03odc*,Marcelo Rozo,03odc
*03odd*,Ryan Ruffels,03odd
*03ln1*,Gerardo Ruiz,03ln1
*04ggo*,Johnny Ruiz,04ggo
*0322n*,Brett Rumford,0322n
*0298s*,Dave Rummells,0298s
*041k2*,Adam Runcie,041k2
*041k3*,Benjamin Rusch,041k3
*04bwt*,Casey Russell,04bwt
*04dof*,Jordan Russell,04dof
*03sgj*,Charles-Edouard Russo,03sgj
*05mkz*,Tobias Ruth,05mkz
*03uzm*,Jamie Rutherford,03uzm
*01rb6*,Andrew Ruthkoski,01rb6
*01rb7*,Jim Rutledge,01rb7
*05oij*,Lauri Ruuska,05oij
*04m6p*,Matt Ryan,04m6p
*04mvl*,Tyrone Ryan,04mvl
*03ode*,Hyun-Woo Ryu,03ode
*03dmt*,Sebastian Saavedra,03dmt
*06agv*,Diego Saavedra-Davila,06agv
*01rbf*,Rory Sabbatini,01rbf
*03odf*,Akio Sadakata,03odf
*03odg*,Adrien Saddier,03odg
*04d8t*,Jamie Sadlowski,04d8t
*03p95*,Nirun Sae-Ueng,03p95
*060yi*,Jose Antonio Safa,060yi
*0522x*,Christopher Sahlstrom,0522x
*03lg3*,Carlos Sainz,03lg3
*025ck*,David Saka,025ck
*03odh*,Poom Saksansin,03odh
*041k4*,Chanat Sakulpolphaisan,041k4
*041k5*,Joshua Salah,041k5
*059fp*,Isaiah Salinda,059fp
*03wea*,Mikael Salminen,03wea
*01rbs*,Elliot Saltman,01rbs
*01rbt*,Lloyd Saltman,01rbt
*03odi*,Elmer Salvador,03odi
*060gb*,Christian Salzer,060gb
*049e1*,Kalle Samooja,4.90E+02
*02k13*,Alberto Sanchez,02k13
*02u46*,David Sanchez,02u46
*03d1n*,Isaac Sanchez,03d1n
*01rc3*,Curt Sanders,01rc3
*0326w*,Derek Sanders,0326w
*04ysu*,Kyle Sanders,04ysu
*04ids*,Ajeetesh Sandhu,04ids
*06b7t*,Chris Sanger,06b7t
*05l31*,Tomas Santos Silva,05l31
*01spr*,Julio Santos,01spr
*03odj*,Ricardo Santos,03odj
*01rcb*,Anthony Saraceno,01rcb
*04tjp*,Andrea Saracino,04tjp
*03sgk*,Juan Francisco Sarasti,03sgk
*02px7*,Jake Sarnoff,02px7
*05oik*,Daichi Sato,05oik
*04ouj*,Taihei Sato,04ouj
*02oj4*,Gene Sauers,02oj4
*01rco*,Sam Saunders,01rco
*060q7*,Samuel Saunders,060q7
*01xs0*,Kevin Savage,01xs0
*04sya*,Joey Savoie,04sya
*03an1*,Jared Sawada,03an1
*041k6*,Charlie Saxon,041k6
*01rcs*,Reinier Saxton,01rcs
*02px8*,Paul Scaletta,02px8
*04zhv*,Lorenzo Scalise,04zhv
*05u67*,Alex Schaake,05u67
*03rvr*,Carson Schaake,03rvr
*01rcw*,Michael Schachner,01rcw
*04mcv*,Matt Schall,04mcv
*05g4b*,Jayden Trey Schaper,05g4b
*03anq*,Alan Scheer,03anq
*041k7*,Richie Schembechler II,041k7
*01rd6*,Tom Scherrer,01rd6
*028in*,Neil Schietekat,028in
*03rye*,Ben Schlottman,03rye
*050hf*,Jeff Schmid,050hf
*04awp*,Max Schmitt,04awp
*01rda*,Phil Schmitt,01rda
*0401v*,Sammy Schmitz,0401v
*01rdb*,Jason Schmuhl,01rdb
*03pcw*,Brad Schneider,03pcw
*01rdc*,Cory Schneider,01rdc
*03odk*,Marcel Schneider,03odk
*01rdd*,Steve Schneiter,01rdd
*01rde*,Brady Schnell,01rde
*05ock*,Luke Schniederjans,05ock
*03n2n*,Ollie Schniederjans,03n2n
*0401w*,Michael Schoolcraft,0401w
*043pw*,Rick Schuller,043pw
*01rdm*,Dave Schultz,01rdm
*01uqm*,David Schultz,01uqm
*01rdo*,Jason Schultz,01rdo
*01rdq*,Ted Schulz,01rdq
*03guj*,Jesse Schutte,03guj
*01rdv*,Warren Schutte,01rdv
*041k8*,Antoine Schwartz,041k8
*04dar*,Robin Sciot-Siegrist,04dar
*01re0*,Zane Scotland,01re0
*03moo*,Drew Scott,03moo
*02fyc*,Richard Scott,02fyc
*05oaw*,Sandy Scott,05oaw
*04ob6*,Steve Scott,04ob6
*03odl*,Jason Scrivener,03odl
*05yj4*,Maxwell Sear,05yj4
*030zt*,Chase Seiffert,030zt
*04z52*,Naoki Sekito,04z52
*061qh*,Max Sekulic,061qh
*041k9*,Chris Selfridge,041k9
*01ree*,John Senden,01ree
*03odm*,J.J. Senekal,03odm
*03odn*,Jack Senior,03odn
*01reg*,Peter Senior,01reg
*04cof*,Hyung-Seok Seo,04cof
*0511h*,Yoseop Seo,0511h
*01ren*,Efren Serna Espinoza,01ren
*03ln2*,Efren Serna,03ln2
*01rem*,Oscar Serna,01rem
*028io*,Tom Shadbolt,028io
*04rxl*,Manav Shah,04rxl
*04mko*,Sudhir Sharma,04mko
*04kp2*,James Sharp,04kp2
*04417*,Tommy Sharp,4417
*05te7*,Matthew Sharpstene,05te7
*04x7k*,Cormac Sharvin,04x7k
*06b7r*,Braden Shattuck,06b7r
*03odp*,Gareth Shaw,03odp
*01rf8*,Patrick Sheehan,01rf8
*01rf9*,Paul Sheehan,01rf9
*01rfb*,Mark Sheftic,01rfb
*05u20*,Laird Shepherd,05u20
*041ka*,Jordan Sherratt,041ka
*02k14*,Nick Sherwood,02k14
*0510t*,Hayden Shieh,0510t
*031r2*,Kevin Shields,031r2
*03odq*,Atomu Shigenaga,03odq
*049jy*,Brad Shilton,049jy
*03paa*,Justin Shin,03paa
*03ods*,Micah Lauren Shin,03ods
*05xo3*,Shanghun Shin,05xo3
*01tkl*,Tyson Shinaut,01tkl
*02zll*,Conrad Shindler,02zll
*03odt*,Callum Shinkwin,03odt
*03odu*,Koki Shiomi,03odu
*05ubf*,Trey Shirley,05ubf
*05teb*,Davis Shore,05teb
*01rg0*,"Wes Short, Jr.",01rg0
*05011*,Matthew Short,5011
*01zjr*,Eric Shriver,01zjr
*05n3x*,Jake Shuman,05n3x
*01rg3*,Marcel Siem,01rg3
*04leg*,Hiram Silfa,04leg
*04ggp*,Brad Sill,04ggp
*01rg9*,Kevin Silva,01rg9
*01uqn*,Mark Silvers,01uqn
*01rgb*,Michael Sim,01rgb
*04awq*,Matias Simaski,04awq
*06c1z*,Isaac Simmons,06c1z
*04xia*,Martin Simonsen,04xia
*064q5*,Scott Simpson,064q5
*066ob*,Tim Simpson,066ob
*05a0k*,Michael Sims,05a0k
*04zr3*,Trevor Simsby,04zr3
*05a0l*,Joey Sindelar,05a0l
*04mvm*,Jack Singh Brar,04mvm
*050r1*,Gaurav Pratap Singh,050r1
*01rgs*,Jeev Milkha Singh,01rgs
*059qq*,Priyanshu Singh,059qq
*01rgw*,Vijay Singh,01rgw
*03fb8*,John Singleton,03fb8
*03odv*,Todd Sinnott,03odv
*05aif*,Raththee Sirithanakunsak,05aif
*05xyk*,Cameron Sisk,05xyk
*01rgz*,Geoffrey Sisk,01rgz
*03rem*,William Sjaichudin,03rem
*01rh2*,Joel Sjoholm,01rh2
*01s7e*,Ron Skayhan,01s7e
*01rh6*,Sonny Skinner,01rh6
*04g3l*,Kurt Slattery,04g3l
*02ibn*,Lee Slattery,02ibn
*01rhd*,Heath Slocum,01rhd
*0483g*,Mitchell Slorach,0483g
*02h7w*,Cody Slover,02h7w
*03odw*,Tim Sluiter,03odw
*01rhf*,Jeff Sluman,01rhf
*04xkk*,Trevor Sluman,04xkk
*01rhg*,David Smail,01rhg
*01rhi*,Mike Small,01rhi
*04mtx*,Combrinck Smit,04mtx
*028ip*,Andy Smith,028ip
*01rhl*,Anthony Smith,01rhl
*03xl7*,Brandon Smith,03xl7
*025hk*,Brandon P. Smith,025hk
*01rhn*,Bruce Smith,01rhn
*03l0o*,Byron Smith,03l0o
*05qvo*,Camiko Smith,05qvo
*01rhp*,Chris Smith,01rhp
*059qr*,Jason Smith,059qr
*01rhs*,Jerry Smith,01rhs
*030zu*,Jesse Smith,030zu
*03r1x*,Jordan Smith,03r1x
*027e7*,Michael D. Smith,2.70E+08
*01sa9*,Nate Smith,01sa9
*01ri0*,Nathan T. Smith,01ri0
*02775*,Sam Smith,2775
*02ap8*,Scott Smith,02ap8
*0433d*,Scott Smith,0433d
*03odx*,Shane Smith,03odx
*02auy*,Stuart Smith,02auy
*03h3t*,Stuart Smith,03h3t
*05re9*,Zach Smith,05re9
*01ri5*,Brian Smock,01ri5
*041kb*,Travis Smyth,041kb
*01ri9*,Haymes Snedeker,01ri9
*02jto*,Joey Snyder III,02jto
*03uzo*,Blake Snyder,03uzo
*03svp*,Brent Snyder,03svp
*01rid*,Vaughn Snyder,01rid
*03qbg*,Sebastian Soderberg,03qbg
*01sr5*,Pierre-Henri Soero,01sr5
*03uzp*,Mads Sogaard,03uzp
*041kc*,Md. Shakhawat Sohel,041kc
*03xl8*,David Solomon,03xl8
*04zr4*,John Somers,04zr4
*03ody*,Joon-Eob Son,03ody
*03odz*,Young-Han Song,03odz
*02oj5*,Greg Sonnier,02oj5
*01v8p*,Shunsuke Sonoda,01v8p
*03oe0*,Clement Sordet,03oe0
*03moc*,Chad Sorensen,03moc
*02auz*,Jeff Sorenson,02auz
*01rj4*,Bob Sowards,01rj4
*0511i*,Matthew Spacey,0511i
*01rj6*,Sal Spallone,01rj6
*03oga*,Theunis Spangenberg,03oga
*03oe1*,Paul Spargo,03oe1
*01rjc*,Ryan Spears,01rjc
*04418*,Josh Speight,4418
*03l7j*,Nigel Spence,03l7j
*06cgd*,Andy Spencer,06cgd
*04pi2*,Billy Spooner,04pi2
*03rvs*,Kevin Spooner,03rvs
*041ke*,Thammanoon Srirot,041ke
*041kf*,Natipong Srithong,041kf
*041kg*,Benedict Staben,041kg
*041kh*,Ryan Stachler,041kh
*01rju*,Craig Stadler,01rju
*01rjv*,Kevin Stadler,01rjv
*03mqj*,Gary Stal,03mqj
*052cq*,Stephen Stallings Jr.,052cq
*0401x*,Joel Stalter,0401x
*02cco*,Nathan Stamey,02cco
*01rjz*,Mike Standly,01rjz
*01rk3*,Paul Stankowski,01rk3
*02h86*,Jon Stanley,02h86
*01rk5*,Kyle Stanley,01rk5
*0626v*,Preston Stanley,0626v
*041ki*,Oscar Stark,041ki
*04kp3*,William Starke,04kp3
*01rk7*,Chris Starkjohann,01rk7
*01rkh*,Brendan Steele,01rkh
*06cae*,Ross Steelman,06cae
*01rkj*,Shawn Stefani,01rkj
*03rw6*,Zach Steffen,03rw6
*041kj*,Eric Steger,041kj
*01uzy*,Brett Stegmaier,01uzy
*01ycx*,Rich Steinmetz,01ycx
*03oe2*,Adam Stephens,03oe2
*05u93*,Andrew Stephens,05u93
*01rkw*,Scott Sterling,01rkw
*01rkx*,Richard Sterne,01rkx
*02av0*,Craig Stevens,02av0
*041kk*,Duncan Stewart,041kk
*03c9p*,Hunter Stewart,03c9p
*06cn7*,Michael Stewart,06cn7
*01rl4*,Tim Stewart,01rl4
*03oe3*,Matt Stieger,03oe3
*01rl6*,Darron Stiles,01rl6
*03fu4*,Kevin Stinson,03fu4
*03oe4*,Jake Stirling,03oe4
*01rla*,Drew Stoltz,01rla
*02ytt*,John Stoltz,02ytt
*0292y*,Andre Stolz,0292y
*03oe5*,Brandon Stone,03oe5
*0511j*,Hendrikus Stoop,0511j
*01rlf*,Graeme Storm,01rlf
*031vs*,Ben Stow,031vs
*04n1q*,Tyler Strafaci,04n1q
*0641l*,Sam Straka,0641l
*03oe6*,Scott Strange,03oe6
*01rll*,Ron Streck,01rll
*01rlo*,Paul Streeter,01rlo
*01rlp*,Steve Stricker,01rlp
*025ha*,Will Strickler,025ha
*04lns*,Scott Strohmeyer,04lns
*01rlr*,Chris Stroud,01rlr
*041kl*,Jean-Paul Strydom,041kl
*03p5o*,Ockie Strydom,03p5o
*05oax*,Tristen Strydom,05oax
*04aub*,Henric Sturehed,04aub
*01rm2*,Grant Sturgeon,01rm2
*025oy*,Miguel Suarez,025oy
*060ma*,Jackson Suber,060ma
*0440b*,Kenny Subregis,0440b
*01rm5*,Zack Sucher,01rm5
*0522y*,Eric Sugimoto,0522y
*051lu*,Tomoyasu Sugiyama,051lu
*0529g*,James Sugrue,0529g
*041kn*,Oliver Suhr,041kn
*03oe7*,Andy Sullivan,03oe7
*01rmf*,Chip Sullivan,01rmf
*030zv*,Ryan Sullivan,030zv
*03p5p*,Orlan Sumcad,03p5p
*01rml*,Daniel Summerhays,01rml
*043px*,Joe Summerhays,043px
*05oay*,Preston Summerhays,05oay
*02k15*,Anthony Summers,02k15
*03mjx*,Kyle Suppa,03mjx
*03oe8*,Poosit Supupramai,03oe8
*03oe9*,Sattaya Supupramai,03oe9
*02i0c*,Russell Surber,02i0c
*04d5y*,Julian Suri,04d5y
*06693*,Caleb Surratt,6693
*01rmv*,Steve Surry,01rmv
*01rmx*,Kevin Sutherland,01rmx
*05ml0*,Daniel Sutton,05ml0
*04t3r*,Mitchell Sutton,04t3r
*04ggq*,Nattawat Suvanajanakorn,04ggq
*04q8m*,Sarit Suwannarut,04q8m
*05osn*,Jesper Svensson,05osn
*01rn4*,Andrew Svoboda,01rn4
*01uqo*,Hudson Swafford,01uqo
*06694*,Kim Swan,6694
*0292z*,Matthew Swan,0292z
*03oea*,Chris Swanepoel,03oea
*04fyk*,Connor Syme,04fyk
*06c1g*,Sebastian Szirmak,06c1g
*02h6z*,Miguel Tabuena,02h6z
*04dga*,Nicolas Tacher,04dga
*03oeb*,Alessandro Tadini,03oeb
*03oec*,Masaru Takahashi,03oec
*01rnn*,Junpei Takayama,01rnn
*01rno*,Tadahiro Takayama,01rno
*03goy*,Yoshitaka Takeya,03goy
*041ko*,Shunya Takeyasu,041ko
*051lv*,Chris Tallman,051lv
*01rnu*,Roger Tambellini,01rnu
*03oed*,Annop Tangkamolprase,03oed
*03oee*,Pavit Tangkamolprasert,03oee
*03oef*,Akinori Tani,03oef
*05ms1*,Ken Tanigawa,05ms1
*01ro7*,Toru Taniguchi,01ro7
*01ro8*,Hideto Tanihara,01ro8
*05012*,Kwanchai Tannin,5012
*03oeg*,Namchok Tantipokakul,03oeg
*04kp4*,Santiago Tarrio,04kp4
*049rg*,Peter Tarver-Jones,049rg
*01rod*,Phil Tataurangi,01rod
*04rio*,Blake Taylor,04rio
*01ron*,Vaughn Taylor,01ron
*04xm5*,Kevin Techakanokboom,04xm5
*01saf*,Jeff Templeton,01saf
*01ros*,Lance Ten Broeck,01ros
*03guk*,Dave Tentis,03guk
*05qy7*,Aaron Terrazas,05qy7
*03oeh*,Taichi Teshima,03oeh
*01rp3*,Roland Thatcher,01rp3
*057n2*,Victor Theandersson,057n2
*01rp4*,Tim Thelen,01rp4
*04v98*,"Toto Thimba, Jr.",04v98
*04ob7*,Nitithorn Thippong,04ob7
*01rp7*,Craig Thomas,01rp7
*0483h*,Rayhan Thomas,0483h
*03cum*,Chris Thompson,03cum
*03mkd*,Curtis Thompson,03mkd
*05gt0*,Jack Thompson,05gt0
*06cgc*,Klay Thompson,06cgc
*01rpg*,Kyle Thompson,01rpg
*01rph*,Leonard Thompson,01rph
*03p6p*,Matthew Thompson,03p6p
*01rpj*,Michael Thompson,01rpj
*01rpk*,Nicholas Thompson,01rpk
*049e2*,Jonathan Thomson,4.90E+03
*04dlr*,Braden Thornberry,04dlr
*03oei*,Simon Thornton,03oei
*0529h*,Thomas Thurloway,0529h
*02zmb*,Guan Tianlang,02zmb
*0510v*,Spencer Tibbits,0510v
*01rpz*,Chris Tidland,01rpz
*03oej*,Lincoln Tighe,03oej
*01rq0*,Steven Tiley,01rq0
*04gys*,Jason Timmis,04gys
*041kp*,Nicolai Tinning,041kp
*03p5q*,Ryan Tipping,03p5q
*042vh*,Hubert Tisserand,042vh
*027f1*,Michael Tobiason Jr.,027f1
*03r1y*,Jarin Todd,03r1y
*03oek*,Ryuko Tokimatsu,03oek
*01ued*,Derek Tolan,01ued
*01rq9*,Esteban Toledo,01rq9
*03oel*,Jose Toledo,03oel
*01rqb*,Peter Tomasulo,01rqb
*03pjw*,Shinji Tomimura,03pjw
*01rqd*,David Toms,01rqd
*04ofr*,Luke Toomey,04ofr
*04mn8*,Tyler Torano,04mn8
*02ohg*,Aaron Townsend,02ohg
*051yu*,Travis Trace,051yu
*03p5r*,Ethan Tracy,03p5r
*01rqm*,D.J. Trahan,01rqm
*02ohh*,Manuel Trappel,02ohh
*01rqp*,Jose Trauwitz,01rqp
*061qi*,Johnny Travale,061qi
*041kq*,Toby Tree,041kq
*059io*,Jack Trent,059io
*01rqt*,Blake Trimble,01rqt
*01rqu*,Cameron Tringale,01rqu
*01rqv*,Kirk Triplett,01rqv
*03ar3*,Paul Trittler,03ar3
*05xa1*,Cohen Trolio,05xa1
*05lg0*,Donnie Trosper,05lg0
*03be6*,Austen Truslow,03be6
*02930*,Ted Tryba,2930
*01rr1*,Ty Tryon,01rr1
*030zw*,Yoshinobu Tsukada,030zw
*03oem*,Yosuke Tsukada,03oem
*03oen*,Mark Tullo,03oen
*04rnp*,Ashton Turner,04rnp
*01rrw*,Jerod Turner,01rrw
*03oeo*,Niall Turner,03oeo
*01rs3*,Marc Turnesa,01rs3
*059qs*,Shad Tuten,059qs
*01rs6*,Bob Tway,01rs6
*01rs9*,Nathan Tyler,01rs9
*030zx*,Yui Ueda,030zx
*025z3*,Peter Uihlein,025z3
*03oep*,Damian Ulrich,03oep
*02tot*,Gus Ulrich,02tot
*01rsk*,Omar Uresti,01rsk
*04azz*,Martin Ureta,04azz
*01rsn*,Inigo Urquizu,01rsn
*03oeq*,Supakorn Utaipat,03oeq
*05ajj*,Pannakorn Uthaipas,05ajj
*01rsp*,Stan Utley,01rsp
*03web*,Steve Uzzell,03web
*05olp*,Lucas Vacarisas,05olp
*042vi*,Linus Vaisanen,042vi
*06c24*,Brendan Valdes,06c24
*041kr*,Daniel Valente,041kr
*04leh*,Enrique Valverde,04leh
*039et*,Tyrone Van Aswegen,039et
*03oer*,Ulrich Van Den Berg,03oer
*03oux*,Divan Van Den Heever,03oux
*041kt*,Jurrian Van Der Vaart,041kt
*041ku*,Darius Van Driel,041ku
*04aql*,Lars Van Meijel,04aql
*01rti*,Mike Van Sickle,01rti
*03mqk*,Daniel Van Tonder,03mqk
*04anr*,Robbie Van West,04anr
*03be7*,Dawie Van der Walt,03be7
*04s66*,John VanDerLaan,04s66
*06dqe*,Caleb Vanarragon,06dqe
*03oeu*,Daniel Vancsik,03oeu
*03oev*,David Vanegas,03oev
*01rtp*,Diego Vanegas,01rtp
*01rtr*,James Vargas,01rtr
*01rtt*,Bruce Vaughan,01rtt
*02yte*,Sebastian Vazquez,02yte
*01rtu*,Vance Veazey,01rtu
*04p46*,Jacopo Vecchi Fossa,04p46
*02ohi*,Grant Veenstra,02ohi
*041kv*,Johannes Veerman,041kv
*03oew*,Alvaro Velasco,03oew
*025oz*,Diego Velasquez,025oz
*03pcx*,Felipe Velazquez,03pcx
*03svq*,Daniel Venezio,03svq
*04y9k*,Albert Venter,04y9k
*04qv3*,Kristoffer Ventura,04qv3
*04gyx*,Ryan Vermeer,04gyx
*01ru5*,Scott Verplank,01ru5
*03p5s*,Allan Versfeld,03p5s
*03rvt*,Zack Vervaecke,03rvt
*05h2z*,Victor Veyret,05h2z
*05uoa*,Matt Vick,05uoa
*05uo9*,Travis Vick,05uo9
*03pab*,Erwan Vieilledent,03pab
*06c21*,Karl Vilips,06c21
*04kyl*,MJ Viljoen,04kyl
*03et2*,Armando Villarreal,03et2
*01rue*,Manuel Villegas,01rue
*03oex*,Scott Vincent,03oex
*03pac*,Borja Virto,03pac
*05rla*,Michael Visacki,05rla
*04lei*,Ernesto Vitienes,04lei
*02zmc*,T.J. Vogel,02zmc
*04n1r*,Nick Voke,04n1r
*03gul*,Dustin Volk,03gul
*01ruj*,Dean Vomacka,01ruj
*03bxg*,David Von Hoffman,03bxg
*03oey*,Arnond Vongvanij,03oey
*01rul*,Brian Vranesh,01rul
*068lz*,Joey Vrzich,068lz
*04aam*,Shotaro Wada,04aam
*02px9*,Doug Wade,02px9
*031vt*,John Wade,031vt
*02jtp*,Travis Wadkins,02jtp
*050ol*,Tucker Wadkins,050ol
*01rus*,Alan Wagner,01rus
*01rut*,Johnson Wagner,01rut
*01ruw*,Grant Waite,01ruw
*05gx6*,Mitch Waite,05gx6
*03oez*,Simon Wakefield,03oez
*01rv0*,Duffy Waldorf,01rv0
*02hzp*,Andy Walker,02hzp
*05t54*,Brett Walker,05t54
*04xib*,Danny Walker,04xib
*03rvu*,Mark Walker,03rvu
*02ohj*,Sam Walker,02ohj
*05gru*,Darren Walkley,05gru
*01rv9*,Anthony Wall,01rv9
*06ab8*,Jack Wall,06ab8
*029i8*,Darren Wallace,029i8
*03fu5*,Bill Q. Walsh,03fu5
*03fba*,Justin Walters,03fba
*04e2r*,Maximilian Walz,04e2r
*03of0*,Jeunghun Wang,03of0
*043py*,Wei Lun Wang,043py
*03of1*,Rattanon Wannasrichan,03of1
*03uha*,Dalton Ward,03uha
*01rvu*,Daniel Wardrop,01rvu
*03of2*,Paul Waring,03of2
*01rvx*,Charles Warren,01rvx
*05aky*,Justin Warren,05aky
*02k16*,Marc Warren,02k16
*04svw*,Shawn Warren,04svw
*05qvs*,Ayaka Watanabe,05qvs
*05oaz*,Steve Watanabe,05oaz
*01rw4*,Aaron Watkins,01rw4
*061yw*,Denis Watson,061yw
*01rw9*,Tom Watson,01rw9
*03be8*,Brady Watt,03be8
*03of3*,Romain Wattel,03of3
*01rwc*,Danny Wax,01rwc
*01rwg*,Drew Weaver,01rwg
*02zmd*,Michael Weaver,02zmd
*01rwh*,Brennan Webb,01rwh
*03of4*,Lionel Weber,03of4
*01rwn*,Steve Webster,01rwn
*01rwp*,Boo Weekley,01rwp
*01rww*,Matt Weibring,01rww
*05grv*,Niclas Weiland,05grv
*01rwy*,Tim Weinhart,01rwy
*0246c*,Isaac Weintraub,0246c
*01rx0*,Mike Weir,01rx0
*04zr5*,Alex Weiss,04zr5
*03ua8*,Anton Wejshag,03ua8
*01rx5*,Michael Welch,01rx5
*0661f*,Patrick Welch,0661f
*068m0*,Kyle Weldon,068m0
*03of5*,Ross Wellington,03of5
*06b7q*,Jeremy Wells,06b7q
*041kx*,Lin Wen-ko,041kx
*041ky*,Alex Wennstam,041ky
*04sfu*,Ryan Wenzler,04sfu
*05wqw*,Trevor Werbylo,05wqw
*05wr1*,Trevor Werbylo,05wr1
*03of6*,Rhys West,03of6
*03be9*,Jay Westerlund,03be9
*01rxk*,Wes Weston,01rxk
*01rxl*,Lee Westwood,01rxl
*01rxm*,Brett Wetterich,01rxm
*05gt2*,Daniel Wetterich,05gt2
*05mlu*,Tyler Weworski,05mlu
*050y8*,Josh Whalen,050y8
*01rxo*,Steve Wheatcroft,01rxo
*032ub*,Riley Wheeldon,032ub
*04ywn*,Ben Wheeler,04ywn
*028iq*,Peter Whiteford,028iq
*027f2*,Michael Whitehead,027f2
*01rxx*,Tom Whitehouse,01rxx
*030zy*,Trent Whitekiller,030zy
*02ohk*,Dale Whitnell,02ohk
*03da5*,Cory Whitsett,03da5
*01ry5*,Charlie Wi,01ry5
*05rgs*,Chris Wiatr,05rgs
*03of7*,Pontus Widegren,03of7
*04iyf*,Jason Widener,04iyf
*05rd4*,Tim Widing,05rd4
*01sad*,Gunner Wiebe,01sad
*03fbb*,Mark Wiebe,03fbb
*04dx7*,Martin Wiegele,04dx7
*02pm6*,Bernd Wiesberger,02pm6
*05nz2*,Joakim Wikstrom,05nz2
*058zg*,Anton Wilbertsson,058zg
*01whi*,Willy Wilcox,01whi
*041kz*,Patrick Wilkes-Krier,041kz
*05ajk*,Aaron Wilkin,05ajk
*065pq*,Brice Wilkinson,065pq
*046ta*,James Wilkinson,046ta
*03lg4*,Jim Wilkinson,03lg4
*01ryp*,Tim Wilkinson,01ryp
*027ep*,Chris Williams,027ep
*01uee*,Gene Williams,01uee
*02y9h*,Lee Williams,02y9h
*03vlf*,Mark Williams,03vlf
*05955*,Mason Williams,5955
*03of8*,Ryan Williams,03of8
*03gum*,Eric Williamson,03gum
*01rz2*,Jay Williamson,01rz2
*02z6j*,Peter Williamson,02z6j
*01rz6*,Garrett Willis,01rz6
*03of9*,Ben Willman,03of9
*04lej*,Kyle Wilshire,04lej
*05298*,Andrew Wilson,5298
*052kb*,Andrew Wilson,052kb
*02k17*,Cameron Wilson,02k17
*01rzd*,Chris Wilson,01rzd
*01rze*,Dean Wilson,01rze
*03ofa*,Jack Wilson,03ofa
*04zam*,James Wilson,04zam
*01rzh*,Mark Wilson,01rzh
*05oso*,Matt Wilson,05oso
*01rzj*,Oliver Wilson,01rzj
*03pps*,Pat Wilson,03pps
*04ans*,Peter Wilson,04ans
*01rzl*,Steve Wilson,01rzl
*05ahj*,Atiruj Winaicharoenchai,05ahj
*04m6q*,Blake Windred,04m6q
*03ren*,Andy Winings,03ren
*04sb2*,Joseph Winslow,04sb2
*03rvv*,Jeff Winther,03rvv
*046jz*,Patrick Winther,046jz
*02xgi*,Thaworn Wiratchant,02xgi
*04pic*,Timothy Wiseman,04pic
*05rhn*,Holden Wisener,05rhn
*01rzr*,Casey Wittenberg,01rzr
*04ln7*,Ben Wolcott,04ln7
*04e2s*,Jared Wolfe,04e2s
*0401y*,Scott Wolfes,0401y
*03uzq*,Dan Woltman,03uzq
*01w72*,Eugene Wong,01w72
*02ze4*,Clayton Wonnell,02ze4
*01s00*,Chris Wood,01s00
*041l1*,Christopher Wood,041l1
*04gyy*,J.J. Wood,04gyy
*01s05*,Tim Wood,01s05
*01s06*,Willie Wood,01s06
*02ym5*,Jeremiah Wooding,02ym5
*01sag*,Joshua Wooding,01sag
*03ln3*,Jay Woodson,03ln3
*0276f*,Rick Woodson,0276f
*03ofb*,George Woolgar,03ofb
*05gts*,Shae Wools Cobb,05gts
*01s0f*,Ian Woosnam,01s0f
*028ir*,Adam Wootton,028ir
*04lek*,Chris Worrell,04lek
*05u26*,Connor Worsdall,05u26
*04419*,Wyatt Worthington II,4419
*061av*,Wyatt Worthington,061av
*02xao*,Chase Wright,02xao
*031vu*,Gareth Wright,031vu
*01s0l*,Michael Wright,01s0l
*041l2*,Zach Wright,041l2
*04cvo*,Alex Wrigley,04cvo
